U;648564110;GSM04759961205;82501;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961206;82506;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961207;82509;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961208;82510;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961211;82527;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961213;82528;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961214;82529;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961215;82530;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961216;82531;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961217;82532;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961518;82533;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961519;82534;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961220;82535;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961221;82536;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961222;82537;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961223;82550;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961224;82551;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961225;82554;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961226;82555;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961228;82566;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
