GSM04798246437;PSTE;PSTE24BR1;;N;;KSSK;A;KON2;Ref Salesforce og KAM Lars Erik Ness;Y;BIE 20.12.2012;Y;;;
GSM04798246438;PSTE;PSTE24BR1;;N;;KSSK;A;KON2;Ref Salesforce og KAM Lars Erik Ness;Y;BIE 20.12.2012;Y;;;
GSM04798246439;PSTE;PSTE24BR1;;N;;KSSK;A;KON2;Ref Salesforce og KAM Lars Erik Ness;Y;BIE 20.12.2012;Y;;;
GSM04798246440;PSTE;PSTE24BR1;;N;;KSSK;A;KON2;Ref Salesforce og KAM Lars Erik Ness;Y;BIE 20.12.2012;Y;;;
GSM04798246441;PSTE;PSTE24BR1;;N;;KSSK;A;KON2;Ref Salesforce og KAM Lars Erik Ness;Y;BIE 20.12.2012;Y;;;
GSM04798246442;PSTE;PSTE24BR1;;N;;KSSK;A;KON2;Ref Salesforce og KAM Lars Erik Ness;Y;BIE 20.12.2012;Y;;;
GSM04798246443;PSTE;PSTE24BR1;;N;;KSSK;A;KON2;Ref Salesforce og KAM Lars Erik Ness;Y;BIE 20.12.2012;Y;;;
GSM04798246444;PSTE;PSTE24BR1;;N;;KSSK;A;KON2;Ref Salesforce og KAM Lars Erik Ness;Y;BIE 20.12.2012;Y;;;
GSM04798246445;PSTE;PSTE24BR1;;N;;KSSK;A;KON2;Ref Salesforce og KAM Lars Erik Ness;Y;BIE 20.12.2012;Y;;;
GSM04798246446;PSTE;PSTE24BR1;;N;;KSSK;A;KON2;Ref Salesforce og KAM Lars Erik Ness;Y;BIE 20.12.2012;Y;;;
GSM04798246447;PSTE;PSTE24BR1;;N;;KSSK;A;KON2;Ref Salesforce og KAM Lars Erik Ness;Y;BIE 20.12.2012;Y;;;
GSM04798246448;PSTE;PSTE24BR1;;N;;KSSK;A;KON2;Ref Salesforce og KAM Lars Erik Ness;Y;BIE 20.12.2012;Y;;;
GSM04798246449;PSTE;PSTE24BR1;;N;;KSSK;A;KON2;Ref Salesforce og KAM Lars Erik Ness;Y;BIE 20.12.2012;Y;;;
GSM04798246450;PSTE;PSTE24BR1;;N;;KSSK;A;KON2;Ref Salesforce og KAM Lars Erik Ness;Y;BIE 20.12.2012;Y;;;
GSM04799247920;PSTE;PSTE24BR1;;N;;KSSK;A;KON2;Ref Salesforce og KAM Lars Erik Ness;Y;BIE 20.12.2012;Y;;;
GSM04799249211;PSTE;PSTE24BR1;;N;;KSSK;A;KON2;Ref Salesforce og KAM Lars Erik Ness;Y;BIE 20.12.2012;Y;;;
GSM04799420054;PSTE;PSTE24BR1;;N;;KSSK;A;KON2;Ref Salesforce og KAM Lars Erik Ness;Y;BIE 20.12.2012;Y;;;
GSM04799471459;PSTE;PSTE24BR1;;N;;KSSK;A;KON2;Ref Salesforce og KAM Lars Erik Ness;Y;BIE 20.12.2012;Y;;;
GSM04799710528;PSTE;PSTE24BR1;;N;;KSSK;A;KON2;Ref Salesforce og KAM Lars Erik Ness;Y;BIE 20.12.2012;Y;;;
